frame_id,player_id,timestamp_s,x1,y1,x2,y2,cx,cy,w,h,confidence
253,1,8.69,595,326,608,341,601,334,12,14,0.26
254,40,8.724,594,326,609,343,602,334,15,16,0.61
255,1,8.759,594,323,610,340,602,331,15,16,0.15
256,1,8.793,596,323,611,338,603,330,14,15,0.25
257,1,8.828,596,323,611,338,603,330,14,15,0.24
258,1,8.862,598,323,612,337,605,330,13,14,0.2
259,1,8.897,599,321,614,335,606,328,14,13,0.39
261,1,8.966,607,319,620,335,613,327,12,15,0.4
262,1,9.0,611,319,623,330,617,325,12,11,0.38
263,44,9.034,611,319,623,330,617,325,12,11,0.43
264,1,9.069,901,405,916,421,909,413,15,16,0.43
265,45,9.103,901,404,917,421,909,413,15,16,0.43
266,45,9.138,900,403,915,419,907,411,14,15,0.48
267,1,9.172,894,405,909,419,902,412,14,14,0.28
269,1,9.241,624,318,638,330,631,324,13,12,0.11
271,1,9.31,1083,495,1107,545,1095,520,23,49,0.16
272,1,9.345,815,345,827,360,821,353,11,15,0.3
273,1,9.379,1090,372,1103,390,1097,381,12,18,0.16
274,1,9.414,1097,503,1108,529,1102,516,10,26,0.12
275,1,9.448,1097,503,1108,529,1102,516,10,25,0.12
276,1,9.483,618,314,629,326,623,320,10,11,0.11
277,1,9.517,618,314,629,326,623,320,10,11,0.1
278,1,9.552,447,320,457,331,452,325,9,10,0.12
279,1,9.586,494,333,509,347,501,340,15,13,0.43
280,1,9.621,608,312,621,327,615,320,13,14,0.2
280,2,9.621,1057,364,1069,378,1063,371,11,14,0.13
281,1,9.655,483,332,500,350,492,341,17,17,0.19
281,2,9.655,423,315,433,326,428,321,9,11,0.14
282,1,9.69,827,400,839,412,833,406,12,12,0.43
283,50,9.724,827,400,839,412,833,406,12,12,0.44
284,1,9.759,810,395,823,408,816,401,12,12,0.69
285,1,9.793,792,394,807,408,799,401,15,14,0.27
285,2,9.793,589,311,603,324,596,317,13,13,0.16
286,1,9.828,330,322,342,336,336,329,12,13,0.37
287,55,9.862,330,322,342,336,336,329,12,13,0.36
288,1,9.897,331,323,343,336,337,330,12,12,0.11
289,1,9.931,577,309,589,323,583,316,12,13,0.25
289,2,9.931,446,332,458,345,452,339,11,12,0.17
290,1,9.966,441,332,451,343,446,337,10,10,0.13
294,1,10.103,724,396,736,410,730,403,12,13,0.22
294,2,10.103,722,395,738,411,730,403,15,15,0.11
295,1,10.138,553,309,567,324,560,316,13,14,0.12
295,2,10.138,1059,662,1078,679,1068,670,19,17,0.1
296,1,10.172,1048,664,1065,680,1056,672,17,15,0.32
297,1,10.207,1034,661,1052,678,1043,670,17,16,0.42
298,1,10.241,1022,658,1039,676,1030,667,17,18,0.28
299,1,10.276,1022,658,1039,676,1030,667,17,18,0.26
300,1,10.31,377,406,389,419,383,412,12,12,0.23
302,1,10.379,977,658,997,678,987,668,19,19,0.14
303,1,10.414,964,661,978,675,971,668,14,13,0.26
304,1,10.448,508,307,520,319,514,313,11,12,0.32
305,62,10.483,508,307,520,319,514,313,11,12,0.33
306,1,10.517,376,411,387,423,382,417,11,11,0.12
307,1,10.552,912,662,931,677,921,669,18,14,0.11
308,1,10.586,893,664,912,679,902,671,18,15,0.14
314,1,10.793,467,308,481,322,474,315,13,14,0.1
316,1,10.862,47,283,65,300,56,291,18,16,0.12
317,1,10.897,47,283,65,300,56,291,18,16,0.13
318,1,10.931,751,352,763,369,757,360,12,16,0.16
319,1,10.966,770,661,784,673,777,667,13,12,0.19
320,1,11.0,753,660,771,677,762,668,18,16,0.12
326,1,11.207,233,348,246,365,240,356,13,16,0.17
328,1,11.276,497,409,511,423,504,416,13,13,0.26
329,1,11.31,497,409,511,423,504,416,13,13,0.27
331,1,11.379,158,320,167,330,163,325,9,9,0.21
331,2,11.379,113,417,125,429,119,423,11,11,0.17
332,1,11.414,195,414,205,424,200,419,10,9,0.11
332,2,11.414,270,350,285,364,277,357,14,13,0.1
333,1,11.448,441,321,455,339,448,330,14,17,0.21
333,2,11.448,207,351,220,368,213,359,12,17,0.14
334,1,11.483,194,346,207,362,200,354,13,16,0.66
335,65,11.517,194,346,207,362,200,354,13,16,0.66
336,1,11.552,269,356,281,369,275,362,12,12,0.12
337,1,11.586,267,409,288,433,278,421,20,24,0.32
338,1,11.621,121,339,134,351,127,345,12,12,0.11
339,1,11.655,442,327,457,342,450,335,14,14,0.11
340,1,11.69,116,335,128,348,122,341,12,13,0.25
340,2,11.69,189,350,202,368,196,359,12,17,0.17
341,1,11.724,116,335,128,348,122,341,12,13,0.26
341,2,11.724,189,350,202,368,196,359,12,17,0.18
342,1,11.759,539,350,551,363,545,357,12,13,0.14
343,1,11.793,539,350,552,363,545,357,12,13,0.13
345,1,11.862,693,345,707,367,700,356,14,21,0.43
346,1,11.897,191,440,204,452,197,446,13,11,0.11
348,1,11.966,162,335,174,349,168,342,12,13,0.22
349,1,12.0,162,335,174,349,168,342,12,13,0.21
350,1,12.034,541,327,558,343,550,335,16,16,0.12
352,1,12.103,191,338,203,352,197,345,12,14,0.29
352,2,12.103,40,351,50,363,45,357,10,12,0.11
353,1,12.138,191,337,204,352,197,345,12,14,0.3
353,2,12.138,39,351,50,363,45,357,10,12,0.13
354,1,12.172,209,384,228,406,219,395,19,22,0.3
355,1,12.207,209,384,228,406,219,395,19,22,0.3
356,1,12.241,302,337,314,351,308,344,12,14,0.5
359,1,12.345,294,309,303,317,299,313,9,7,0.2
359,2,12.345,817,368,830,383,824,375,13,14,0.18
360,1,12.379,817,368,830,383,824,375,13,14,0.17
360,2,12.379,294,309,303,317,299,313,9,7,0.17
361,1,12.414,694,329,709,341,702,335,15,11,0.28
362,1,12.448,315,337,328,350,321,343,12,12,0.21
362,2,12.448,656,393,669,405,662,399,13,11,0.14
362,3,12.448,119,395,130,406,125,401,10,10,0.11
362,4,12.448,449,423,461,440,455,431,12,16,0.1
363,1,12.483,425,338,438,355,432,346,13,16,0.17
363,2,12.483,341,336,353,348,347,342,11,11,0.13
364,1,12.517,914,341,931,359,922,350,16,17,0.21
364,2,12.517,365,334,378,347,372,341,12,12,0.15
365,1,12.552,914,341,931,359,922,350,16,17,0.22
365,2,12.552,365,334,378,347,372,341,12,12,0.15
366,1,12.586,738,406,749,417,743,411,10,10,0.15
367,1,12.621,475,335,486,348,480,341,11,12,0.22
367,2,12.621,466,393,484,412,475,402,17,18,0.14
368,1,12.655,443,336,457,349,450,343,13,13,0.18
368,2,12.655,750,604,763,617,756,611,13,12,0.13
370,1,12.724,798,585,813,598,806,591,14,13,0.36
371,76,12.759,798,585,813,598,806,592,14,13,0.38
371,77,12.759,581,342,592,355,587,348,11,12,0.32
372,1,12.793,605,332,617,345,611,338,12,12,0.49
374,1,12.862,634,330,645,341,639,336,11,10,0.13
376,1,12.931,652,520,666,536,659,528,13,16,0.29
377,1,12.966,652,520,666,536,659,528,13,16,0.28
378,1,13.0,647,282,660,293,653,287,12,10,0.22
378,2,13.0,664,510,682,526,673,518,17,16,0.17
378,3,13.0,898,348,909,357,903,353,11,9,0.16
378,4,13.0,324,417,335,430,330,424,10,12,0.11
379,1,13.034,917,447,930,461,923,454,12,13,0.58
379,2,13.034,648,340,660,351,654,346,11,10,0.42
380,1,13.069,683,503,698,516,690,509,14,12,0.66
381,1,13.103,743,332,755,345,749,338,12,13,0.27
381,2,13.103,946,595,963,615,955,605,16,20,0.11
381,3,13.103,677,362,687,371,682,367,9,9,0.11
381,4,13.103,947,563,959,575,953,569,11,12,0.1
382,1,13.138,752,335,762,347,757,341,10,11,0.18
383,1,13.172,752,335,762,347,757,341,10,11,0.18
384,1,13.207,696,493,713,515,705,504,17,21,0.13
385,1,13.241,745,282,758,293,751,288,12,10,0.11
387,1,13.31,791,281,803,291,797,286,11,9,0.14
387,2,13.31,847,332,857,342,852,337,10,10,0.13
388,1,13.345,1031,559,1042,571,1036,565,11,11,0.31
389,1,13.379,833,281,844,292,838,286,11,10,0.29
389,2,13.379,814,341,826,352,820,346,11,10,0.1
390,1,13.414,1057,543,1070,557,1063,550,12,14,0.22
391,1,13.448,1057,543,1070,557,1063,550,12,14,0.23
392,1,13.483,511,402,524,413,518,408,12,11,0.11
393,1,13.517,872,290,883,299,878,294,11,9,0.17
393,2,13.517,650,407,662,418,656,412,12,10,0.14
394,1,13.552,876,292,887,302,882,297,11,10,0.25
394,2,13.552,556,403,565,411,561,407,8,8,0.18
396,1,13.621,955,401,965,411,960,406,10,9,0.29
396,2,13.621,901,427,912,437,906,432,10,10,0.17
396,3,13.621,753,520,774,538,764,529,20,18,0.11
397,1,13.655,955,401,965,411,960,406,10,9,0.29
397,2,13.655,901,427,912,437,906,432,10,10,0.17
397,3,13.655,753,520,774,538,764,529,20,18,0.1
398,1,13.69,877,302,888,312,883,307,11,10,0.22
399,1,13.724,877,304,887,313,882,309,9,8,0.29
399,2,13.724,876,486,888,497,882,491,12,11,0.18
400,1,13.759,877,306,886,315,882,310,9,8,0.36
401,1,13.793,835,405,845,416,840,411,10,10,0.41
402,93,13.828,835,405,845,416,840,411,10,10,0.4
403,93,13.862,834,405,845,416,840,411,10,10,0.64
404,1,13.897,919,331,928,340,924,335,8,8,0.36
405,1,13.931,674,400,686,411,680,406,11,10,0.13
405,2,13.931,702,311,713,321,707,316,10,10,0.11
406,1,13.966,877,386,887,396,882,391,9,9,0.44
407,95,14.0,877,386,887,396,882,391,9,9,0.42
408,1,14.034,8,397,17,407,13,402,9,9,0.35
409,1,14.069,887,483,900,496,894,490,13,12,0.23
409,2,14.069,664,386,673,397,668,392,9,10,0.2
409,3,14.069,1058,530,1068,541,1063,535,10,11,0.13
410,1,14.103,37,396,48,408,42,402,11,11,0.53
411,1,14.138,939,334,951,349,945,342,11,14,0.28
411,2,14.138,719,529,731,541,725,535,11,12,0.11
414,1,14.241,756,500,774,518,765,509,18,17,0.28
415,1,14.276,892,430,903,440,897,435,10,9,0.28
415,2,14.276,775,396,786,410,780,403,11,13,0.26
415,3,14.276,915,404,929,418,922,411,14,13,0.18
416,1,14.31,886,309,896,319,891,314,10,9,0.21
416,2,14.31,711,407,728,422,719,414,17,15,0.13
417,1,14.345,925,343,936,353,931,348,11,10,0.11
418,1,14.379,863,490,876,502,870,496,13,11,0.39
419,102,14.414,863,490,876,502,870,496,13,11,0.39
420,1,14.448,898,340,909,351,903,345,11,10,0.52
420,2,14.448,814,427,825,437,820,432,11,10,0.36
421,105,14.483,898,340,909,351,903,345,11,10,0.52
421,106,14.483,814,427,825,437,820,432,11,10,0.36
422,1,14.517,813,434,825,444,819,439,11,9,0.17
423,1,14.552,899,427,909,437,904,432,10,10,0.35
424,1,14.586,886,434,900,445,893,439,14,11,0.1
425,1,14.621,860,533,875,551,867,542,14,17,0.19
428,1,14.724,1058,588,1070,600,1064,594,11,11,0.12
429,1,14.759,904,365,913,374,908,370,9,8,0.67
430,1,14.793,1032,587,1043,599,1037,593,11,11,0.21
430,2,14.793,816,453,828,464,822,459,12,11,0.13
431,1,14.828,903,443,914,453,909,448,10,9,0.34
434,1,14.931,884,442,904,459,894,451,20,16,0.19
435,1,14.966,928,371,939,382,934,377,10,11,0.35
436,1,15.0,931,365,940,375,936,370,9,9,0.69
437,1,15.034,928,361,939,371,933,366,10,9,0.55
437,2,15.034,888,391,900,400,894,395,12,9,0.41
437,3,15.034,1097,498,1108,509,1102,503,10,11,0.31
438,1,15.069,924,361,935,371,930,366,11,9,0.13
439,1,15.103,924,361,935,371,930,366,11,9,0.13
440,1,15.138,923,366,932,376,928,371,9,9,0.43
441,1,15.172,836,459,847,471,841,465,11,11,0.3
441,2,15.172,915,446,927,457,921,452,12,11,0.17
442,1,15.207,673,424,684,436,678,430,10,11,0.41
442,2,15.207,835,462,847,474,841,468,11,11,0.32
443,1,15.241,670,424,681,436,675,430,11,11,0.11
444,1,15.276,670,424,681,436,675,430,11,11,0.12
445,1,15.31,664,460,678,471,671,465,14,10,0.11
446,1,15.345,919,367,930,379,925,373,11,11,0.31
447,1,15.379,912,364,921,375,916,369,9,10,0.43
447,2,15.379,830,433,845,450,838,441,14,17,0.36
448,1,15.414,901,365,911,375,906,370,9,9,0.47
449,125,15.448,901,365,911,375,906,370,9,9,0.49
450,1,15.483,891,369,902,379,896,374,10,10,0.2
452,1,15.552,678,445,689,460,683,453,10,14,0.13
452,2,15.552,597,463,610,476,604,469,12,13,0.13
454,1,15.621,896,370,907,381,901,375,10,11,0.31
455,1,15.655,896,370,907,381,901,375,10,11,0.29
455,2,15.655,623,463,634,473,629,468,11,10,0.19
455,3,15.655,668,440,682,451,675,446,13,11,0.15
456,1,15.69,893,365,904,376,899,371,10,10,0.55
457,1,15.724,890,361,901,372,896,366,10,11,0.61
458,1,15.759,886,360,898,371,892,365,11,10,0.56
459,130,15.793,885,362,897,374,891,368,11,11,0.76
464,1,15.966,869,443,886,456,877,449,16,13,0.29
464,2,15.966,808,478,819,488,813,483,11,10,0.24
465,131,16.0,872,442,887,455,880,448,15,12,0.62
466,1,16.034,925,369,937,380,931,375,11,10,0.14
467,1,16.069,892,445,903,458,898,452,11,12,0.4
468,1,16.103,144,425,156,439,150,432,11,13,0.15
468,2,16.103,951,371,961,382,956,376,9,10,0.13
469,1,16.138,144,425,156,439,150,432,11,13,0.15
469,2,16.138,951,371,961,382,956,376,9,10,0.12
470,1,16.172,705,390,717,401,711,395,11,10,0.15
470,2,16.172,751,391,762,405,757,398,11,13,0.14
470,3,16.172,911,391,922,404,916,398,11,12,0.13
470,4,16.172,722,345,731,354,727,350,9,8,0.11
472,1,16.241,199,435,212,447,205,441,12,11,0.41
473,1,16.276,918,478,930,490,924,484,11,11,0.11
474,1,16.31,291,420,301,429,296,424,9,9,0.12
475,1,16.345,291,420,301,429,296,424,9,9,0.12
476,1,16.379,1002,451,1013,462,1008,456,11,11,0.33
477,1,16.414,1081,448,1095,462,1088,455,13,13,0.52
479,1,16.483,399,370,410,381,404,376,11,10,0.49
480,138,16.517,399,370,410,381,404,376,11,10,0.48
485,1,16.69,1097,529,1107,557,1102,543,10,27,0.15
486,1,16.724,130,419,146,434,138,427,16,14,0.13
487,1,16.759,590,426,598,436,594,431,8,9,0.12
489,1,16.828,645,423,654,433,649,428,9,9,0.16
497,1,17.103,495,411,508,423,501,417,12,12,0.45
502,1,17.276,724,433,733,443,728,438,9,10,0.23
503,1,17.31,733,432,742,442,738,437,8,9,0.29
508,1,17.483,546,348,559,362,552,355,13,13,0.15
508,2,17.483,506,562,518,575,512,569,12,12,0.12
512,1,17.621,1082,475,1093,488,1087,482,11,13,0.11
518,1,17.828,447,552,457,563,452,557,9,11,0.29
521,1,17.931,518,348,531,362,524,355,13,13,0.1
536,1,18.448,1039,434,1059,451,1049,442,19,16,0.15
536,2,18.448,553,451,568,468,561,459,14,16,0.11
541,1,18.621,597,462,608,474,602,468,10,11,0.16
549,1,18.897,169,459,195,488,182,473,26,29,0.29
555,1,19.103,915,434,932,448,924,441,16,13,0.13
556,1,19.138,916,434,932,448,924,441,16,13,0.12
559,1,19.241,1065,530,1076,540,1070,535,11,10,0.19
559,2,19.241,894,453,904,464,899,459,9,10,0.1
560,1,19.276,1064,529,1075,540,1069,534,11,11,0.35
561,1,19.31,1064,529,1074,538,1069,534,10,9,0.12
562,1,19.345,1063,529,1074,538,1069,534,10,9,0.12
564,1,19.414,567,529,576,537,571,533,9,8,0.13
564,2,19.414,837,450,849,461,843,455,11,11,0.11
565,1,19.448,1062,533,1074,545,1068,539,12,12,0.11
566,1,19.483,1058,534,1070,546,1064,540,11,11,0.19
571,1,19.655,806,406,813,414,809,410,6,7,0.12
574,1,19.759,1051,537,1065,548,1058,543,13,11,0.12
575,1,19.793,633,469,654,499,644,484,20,29,0.14
578,1,19.897,789,433,801,447,795,440,12,14,0.11
585,1,20.138,431,429,440,438,435,433,9,9,0.12
590,1,20.31,752,470,763,482,758,476,10,12,0.18
591,1,20.345,256,370,267,382,262,376,10,11,0.26
592,1,20.379,256,370,267,382,262,376,10,11,0.28
596,1,20.517,662,448,674,458,668,453,11,9,0.23
600,1,20.655,674,433,686,446,680,439,11,12,0.14
601,1,20.69,674,433,686,446,680,440,11,13,0.2
606,1,20.862,822,500,839,517,831,509,17,16,0.15
612,1,21.069,836,478,847,490,842,484,11,11,0.17
625,1,21.517,893,480,904,492,899,486,10,11,0.16
642,1,22.103,707,457,715,466,711,462,7,8,0.26
650,1,22.379,460,401,469,410,464,405,9,9,0.17
651,1,22.414,968,472,980,491,974,481,12,18,0.14
652,1,22.448,968,472,980,491,974,481,12,18,0.13
708,1,24.379,591,501,603,513,597,507,12,12,0.23
708,2,24.379,589,502,600,515,595,508,11,12,0.17
800,1,27.552,567,469,578,480,572,475,11,11,0.35
801,147,27.586,567,469,578,480,572,475,11,11,0.35
861,1,29.655,1096,379,1107,389,1101,384,10,10,0.12
862,1,29.69,1096,379,1107,389,1101,384,10,10,0.11
863,1,29.724,1096,379,1107,390,1101,384,10,11,0.19
887,1,30.552,504,348,518,362,511,355,14,13,0.12
888,1,30.586,616,563,626,574,621,568,10,10,0.13
889,1,30.621,618,565,627,575,623,570,9,10,0.24
898,1,30.931,1053,376,1062,385,1057,380,8,8,0.15
899,1,30.966,1053,376,1062,385,1057,380,8,8,0.15
909,1,31.31,561,562,572,573,566,568,11,11,0.15
914,1,31.483,569,401,580,411,575,406,11,10,0.25
915,1,31.517,566,402,577,412,571,407,10,10,0.19
915,2,31.517,560,450,571,461,566,455,10,11,0.19
916,1,31.552,931,364,939,373,935,369,8,8,0.17
917,1,31.586,931,364,939,373,935,369,8,8,0.17
928,1,31.966,557,445,566,454,561,449,8,8,0.31
929,1,32.0,557,445,566,454,562,449,9,9,0.33
930,149,32.034,557,445,566,454,562,449,9,9,0.33
931,149,32.069,556,445,566,454,561,449,9,8,0.28
936,1,32.241,342,341,354,353,348,347,12,11,0.13
940,1,32.379,1083,664,1093,674,1088,669,10,10,0.1
941,1,32.414,1083,663,1093,674,1088,669,10,10,0.13
942,1,32.448,1079,664,1089,673,1084,668,9,9,0.3
945,1,32.552,309,340,321,353,315,346,12,12,0.15
950,1,32.724,282,339,294,353,288,346,12,13,0.19
951,1,32.759,890,352,898,360,894,356,8,8,0.17
952,1,32.793,889,350,897,358,893,354,7,7,0.1
953,1,32.828,889,350,897,358,893,354,7,7,0.1
955,1,32.897,255,340,267,353,261,346,12,13,0.12
963,1,33.172,980,647,991,657,986,652,11,10,0.15
971,1,33.448,1034,451,1045,462,1040,457,10,10,0.27
972,1,33.483,1034,451,1045,462,1040,457,10,10,0.26
973,1,33.517,823,348,829,356,826,352,6,7,0.1
976,1,33.621,821,346,828,353,824,350,7,7,0.32
977,153,33.655,821,346,828,353,824,350,7,7,0.35
982,1,33.828,782,342,792,352,787,347,9,10,0.31
983,154,33.862,782,342,792,352,787,347,9,10,0.33
984,1,33.897,93,343,105,354,99,348,11,11,0.1
991,1,34.138,919,610,932,625,926,618,12,14,0.22
991,2,34.138,732,343,740,351,736,347,8,8,0.1
1000,1,34.448,391,363,401,373,396,368,9,10,0.33
1001,1,34.483,727,340,736,350,732,345,9,9,0.28
1002,1,34.517,378,363,387,374,383,368,8,10,0.14
1003,1,34.552,378,363,387,373,383,368,8,10,0.15
1005,1,34.621,735,432,744,441,740,436,8,8,0.39
1012,1,34.862,681,347,691,356,686,351,9,8,0.15
1013,1,34.897,681,347,691,356,686,351,9,8,0.16
1016,1,35.0,323,376,331,385,327,381,7,9,0.18
1017,1,35.034,684,351,692,360,688,355,8,9,0.23
1018,1,35.069,681,352,689,361,685,356,8,9,0.25
1018,2,35.069,977,620,986,630,981,625,9,10,0.21
1019,1,35.103,681,352,690,361,685,356,8,9,0.22
1019,2,35.103,977,620,986,630,981,625,9,10,0.21
